150,239,3,0,81,16,0,7,7,0,0,1,140,54,0,0,0,0,0,5,140,88,0,0,0,0,0,5,96,29,0,0,0,0,0,2,117,22,0,8,24,0,0,1,140,48,0,0,0,0,0,12,140,35,0,0,0,0,0,20,101,21,0,0,3,2,1,4,109,21,0,3,23,1,0,3,140,28,0,0,0,0,0,13,140,14,0,0,0,0,0,23,84,10,0,0,4,2,3,27,92,18,0,0,13,4,5,11,140,15,0,0,0,0,0,33,140,3,0,0,0,0,0,72,88,6,0,0,0,0,0,20
167,182,3,0,42,1,0,0,2,24,61,51,30,0,0,0,2,9,64,119,10,0,0,16,119,26,6,31,0,0,15,47,119,38,6,0,20,5,2,47,62,49,38,20,119,38,3,19,19,19,44,119,74,2,2,8,86,101,14,32,0,0,9,74,119,87,13,0,17,18,6,26,38,15,15,18,119,82,13,18,22,24,14,16,79,37,12,16,14,83,41,26,24,21,23,119,47,3,0,2,41,27,2,0,0,1,6,24,44,59,17,22,11,6,2,20,59,117,20,17,10,10,4,17,19,34,4,46,84,23,3,3
167,237,3,0,57,34,0,0,13,4,0,0,135,54,0,0,0,0,0,1,135,37,0,0,0,0,0,5,64,14,0,0,2,1,1,10,122,33,0,0,3,4,11,30,135,31,0,0,0,0,0,25,135,14,0,0,0,0,0,49,91,18,1,0,0,0,0,7,135,18,0,0,1,0,6,84,135,37,0,0,0,0,0,8,135,33,0,0,0,0,0,12,117,20,0,0,0,0,0,8,135,38,0,2,4,1,0,13,120,31,0,0,0,0,0,1,135,32,0,0,0,0,0,4,100,19,0,0,0,0,0,9
167,183,3,0,41,1,0,0,2,25,62,51,30,0,0,0,2,9,66,119,11,0,0,15,119,26,6,31,0,0,15,46,119,39,6,0,20,5,2,48,63,49,37,20,119,38,3,20,20,19,44,119,76,2,2,8,85,101,14,32,0,0,9,76,119,85,13,0,17,18,5,25,38,15,16,19,119,83,14,19,22,24,14,16,79,38,12,15,13,83,41,26,26,22,23,119,45,3,0,2,42,27,2,0,0,1,6,24,45,59,17,22,10,6,2,21,59,116,20,17,10,10,4,18,20,35,4,44,82,23,3,4
181,108,3,0,3,20,19,5,1,0,0,0,69,87,10,0,0,0,0,27,82,45,13,23,63,32,5,28,0,121,53,18,63,24,0,0,2,20,60,26,20,48,12,0,60,14,6,2,3,56,57,78,129,28,41,29,15,4,8,129,13,91,68,12,8,5,0,1,1,4,6,6,67,129,10,0,113,69,0,0,2,41,34,10,129,129,0,0,3,4,2,24,30,18,1,0,8,12,0,2,11,9,0,0,22,59,0,0,129,96,0,0,0,0,0,0,129,74,0,1,5,7,0,0,36,45,0,0,4,8,0,0
184,63,2,0,98,0,0,0,0,0,0,34,165,1,0,0,0,0,0,44,127,10,0,0,0,0,0,8,28,6,0,5,25,0,0,0,99,0,0,0,0,0,0,43,165,9,0,0,0,0,0,46,158,46,0,0,0,0,0,1,26,19,1,10,20,0,0,0,95,0,0,0,0,0,0,25,165,3,0,0,0,0,0,46,165,42,0,0,0,0,0,5,14,22,2,8,15,0,0,0,78,3,0,0,0,0,0,5,165,15,0,0,0,0,0,12,165,32,0,0,0,0,0,1,6,19,5,9,7,0,0,0
192,117,3,0,0,0,0,46,45,0,0,0,95,4,0,5,6,0,0,1,139,35,2,12,17,0,0,1,9,5,1,24,84,19,6,1,0,0,0,61,131,1,0,0,116,1,0,5,20,0,0,4,139,10,0,8,26,4,2,20,16,3,0,24,139,18,2,3,0,0,0,123,139,0,0,0,83,56,1,8,28,1,0,1,139,32,0,0,6,34,37,36,5,0,0,3,88,81,31,6,0,3,14,139,139,0,0,0,27,88,35,57,13,1,0,0,20,28,2,3,21,33,19,5,0,0,0,0,8,30,22,1
193,34,2,0,37,67,6,8,5,0,0,0,134,72,0,0,0,0,0,0,134,19,0,0,0,0,0,5,116,34,0,0,0,0,0,3,64,56,7,8,4,0,0,0,134,68,0,0,0,0,0,3,134,57,0,0,0,0,0,10,134,75,0,0,0,0,0,3,76,11,0,1,7,1,0,8,134,5,0,0,0,0,0,50,134,10,0,0,0,0,0,75,134,39,0,0,0,0,0,33,50,3,0,1,4,0,0,10,106,1,0,0,0,0,0,27,134,10,0,0,0,0,0,23,134,3,0,0,0,0,0,39
195,165,3,0,4,2,0,0,4,16,6,7,6,2,1,7,13,24,4,3,1,3,7,66,26,2,0,0,0,1,12,147,81,9,0,0,2,0,0,0,6,76,21,5,89,14,2,5,3,35,19,19,18,12,8,33,28,8,0,2,1,3,5,37,147,16,0,2,32,0,0,0,50,147,44,43,147,7,1,2,5,19,23,75,26,15,27,16,39,13,0,2,0,4,11,17,147,28,0,1,96,0,0,0,124,123,11,28,147,3,2,1,0,3,4,86,44,15,26,10,26,7,0,10,0,2,4,12,147,66,0,0
196,209,2,0,115,8,0,0,0,0,0,11,136,33,0,0,0,0,0,4,121,34,0,0,0,0,0,7,45,12,1,1,0,0,14,49,136,31,0,0,0,0,0,11,136,16,0,0,0,0,0,15,136,22,2,0,0,0,0,16,53,86,14,4,0,0,0,1,136,21,0,0,0,0,0,10,136,13,0,0,0,0,0,5,136,36,0,0,0,0,0,1,87,78,1,0,0,0,0,9,116,45,0,0,0,0,0,0,136,62,0,0,0,0,0,0,136,67,0,0,0,0,0,0,65,47,0,0,0,0,0,10
205,174,3,0,6,5,0,0,0,0,0,3,1,0,0,0,7,44,11,1,27,6,0,0,0,48,38,11,28,16,2,8,6,4,2,3,5,8,0,0,16,28,0,0,12,0,0,0,50,147,31,12,147,18,0,0,2,61,46,57,57,17,8,6,13,11,0,1,5,3,0,0,92,79,0,0,69,10,0,0,147,147,5,9,147,34,0,0,3,15,4,24,74,13,19,6,9,4,0,3,1,0,0,0,106,147,0,0,106,13,0,0,82,118,3,16,147,78,0,0,0,0,0,15,52,21,0,4,23,7,2,1
205,174,3,0,1,0,0,141,141,0,0,0,141,4,6,94,25,0,0,48,141,1,0,2,1,0,0,90,5,0,0,8,8,0,0,5,0,0,0,141,89,0,0,1,70,6,6,141,76,0,0,20,141,15,3,14,4,0,0,82,32,1,0,3,8,1,0,8,6,0,0,62,21,18,7,7,13,16,25,141,73,1,1,1,141,83,30,48,5,0,0,4,34,4,0,3,2,0,0,3,17,0,0,1,2,19,9,22,10,3,5,59,38,1,3,7,32,46,11,27,11,0,0,0,9,8,2,3,0,1,0,0
212,62,3,0,40,3,0,0,0,0,0,4,140,46,0,0,0,0,0,17,140,17,0,0,0,0,0,47,29,0,0,33,70,0,0,13,73,5,0,0,0,0,0,12,140,119,3,0,0,0,0,9,140,101,15,0,0,0,0,30,65,6,0,20,43,0,0,14,74,0,0,0,0,0,0,19,140,10,0,0,0,0,0,86,140,38,5,0,0,0,0,47,63,10,1,14,10,0,0,6,30,0,0,1,2,0,0,15,140,0,0,0,0,0,0,111,140,1,0,0,0,0,0,114,68,1,0,1,2,0,0,14
243,185,2,0,30,0,0,1,20,12,1,6,181,4,0,0,0,0,0,37,108,2,0,2,0,0,0,29,2,0,1,13,2,0,0,1,64,8,2,11,62,13,0,1,181,24,0,0,0,0,0,9,176,11,0,0,0,0,0,27,6,0,0,10,6,0,0,13,47,3,3,46,72,0,0,3,181,11,0,0,1,0,0,23,148,13,3,9,1,0,0,24,13,0,0,3,4,0,1,32,31,2,0,60,110,0,0,1,181,8,0,2,2,0,0,29,136,9,3,19,9,0,0,16,9,3,3,11,8,0,3,17
50,16,3,0,120,2,0,0,0,0,0,27,134,8,0,0,0,0,0,1,134,28,0,0,0,0,0,0,27,20,0,0,0,0,0,0,134,7,0,0,0,0,0,13,134,18,0,0,0,0,0,2,134,31,0,0,0,0,0,2,82,41,0,0,0,0,0,0,134,3,0,0,0,0,0,20,134,4,0,0,0,0,0,19,134,2,0,0,0,0,0,27,134,7,0,0,0,0,0,19,134,0,0,0,0,0,0,42,109,0,0,0,0,0,0,46,134,0,0,0,0,0,0,43,118,0,0,0,0,0,0,33
60,237,3,0,44,24,2,5,8,2,0,0,142,57,0,0,0,0,0,0,142,41,0,0,0,0,0,1,107,28,0,0,0,0,0,0,80,16,3,11,5,1,0,1,142,22,0,0,0,0,0,16,142,28,0,0,0,0,0,13,128,18,0,0,0,0,0,6,75,15,1,3,5,5,0,1,142,33,0,0,0,0,0,5,142,9,0,0,0,0,0,18,135,44,0,0,0,0,0,6,48,24,6,1,0,0,0,1,142,19,0,0,0,0,0,1,142,23,0,0,0,0,0,4,142,46,0,0,0,0,0,0
61,219,3,0,126,6,0,0,0,0,0,10,126,8,0,0,0,0,0,5,126,5,0,0,0,0,0,11,126,2,0,0,0,0,0,12,126,6,0,0,0,0,0,26,126,5,0,0,0,0,0,21,126,13,0,0,0,0,0,21,126,28,0,0,0,0,0,8,126,1,0,0,0,0,0,42,126,17,0,0,0,0,0,29,126,32,0,0,0,0,0,5,126,6,0,0,0,0,0,20,122,1,0,0,0,0,0,19,126,11,0,0,0,0,0,14,126,20,0,0,0,0,0,0,116,10,0,0,0,0,0,3
78,158,3,0,48,0,0,1,2,0,3,51,59,0,0,0,0,0,9,123,51,2,2,51,51,2,1,42,21,2,1,32,30,8,6,23,7,6,14,9,5,1,2,27,66,5,0,0,0,1,4,130,130,21,3,41,28,0,0,97,14,4,2,75,104,8,11,14,0,6,24,65,21,3,1,0,111,34,1,13,6,4,3,25,130,60,3,21,7,0,0,79,42,10,9,130,72,0,0,17,0,0,98,130,9,0,0,0,50,11,19,119,11,0,0,27,130,40,3,1,0,0,0,87,73,12,3,58,43,13,3,23
87,44,4,0,31,4,0,0,41,51,3,6,137,22,0,0,0,0,0,1,137,19,0,0,0,0,0,12,112,10,0,0,0,0,0,18,82,2,0,0,23,9,1,9,137,10,0,0,0,0,0,10,137,2,0,0,0,0,0,44,137,2,0,0,0,0,0,47,80,16,0,6,21,0,0,1,137,36,0,0,0,0,0,3,137,33,0,0,0,0,0,6,137,28,0,0,0,0,0,3,49,32,1,17,25,0,0,0,128,74,0,0,0,0,0,0,137,68,0,0,0,0,0,0,135,27,0,0,0,0,0,0
96,224,3,0,112,14,0,0,0,0,0,1,132,24,0,0,0,0,0,1,131,34,0,0,0,0,0,0,94,29,0,0,0,0,0,0,132,8,0,0,0,0,0,3,132,10,0,0,0,0,0,4,132,14,0,0,0,0,0,5,132,12,0,0,0,0,0,4,132,13,0,0,0,0,0,1,132,9,0,0,0,0,0,6,132,6,0,0,0,0,0,23,132,7,0,0,2,1,0,6,116,22,0,0,0,0,0,0,132,22,0,0,0,0,0,7,132,7,0,0,0,0,0,18,109,6,0,0,2,0,0,5
115,17,3,0,131,0,0,0,0,0,0,32,131,0,0,0,0,0,0,59,131,1,0,0,0,0,0,34,46,3,0,0,0,0,0,2,131,47,0,0,0,0,0,9,131,39,0,0,0,0,0,42,131,7,0,0,0,0,0,60,90,4,0,0,0,0,0,6,131,87,0,0,0,0,0,1,117,110,0,0,0,0,0,5,131,44,0,0,0,0,0,16,91,1,0,0,0,0,0,20,117,9,0,0,0,0,0,64,104,7,0,0,0,0,0,58,131,5,0,0,0,0,0,23,56,6,0,0,0,0,0,16
133,199,3,0,116,42,0,0,0,0,0,1,70,46,5,0,2,0,0,1,38,116,30,3,5,0,0,0,19,59,48,31,12,3,5,3,116,24,0,0,0,0,0,5,116,55,4,0,0,1,1,16,88,96,5,0,0,9,25,42,72,23,17,71,23,1,3,28,116,29,1,0,0,0,0,8,116,43,4,2,2,4,2,44,116,76,26,10,11,26,24,29,116,91,11,20,48,7,2,10,116,49,2,0,0,0,0,1,100,110,6,0,0,0,0,0,86,116,33,4,0,0,0,7,68,67,2,12,62,2,0,4
139,12,3,0,95,50,0,0,0,0,0,11,141,38,0,0,0,0,0,14,114,3,0,0,0,0,0,29,2,0,0,0,0,0,0,3,118,1,0,0,0,0,0,105,141,6,0,0,0,0,0,33,137,28,0,0,0,0,0,12,9,6,0,0,0,0,0,1,141,0,0,0,0,0,0,94,141,2,0,0,0,0,0,50,141,30,0,0,0,0,0,9,19,11,0,0,0,0,0,0,141,0,0,0,0,0,0,64,141,0,0,0,0,0,0,89,141,9,0,0,0,0,0,37,26,4,0,0,0,0,0,6
148,212,3,0,109,8,0,0,0,0,0,10,137,7,0,0,0,0,0,15,129,4,0,0,0,0,0,49,68,13,4,3,5,18,14,37,107,14,0,0,0,0,0,15,137,10,0,0,0,0,0,42,127,86,2,0,0,0,0,20,117,95,19,4,3,2,0,10,84,6,0,0,0,0,0,18,137,15,0,0,0,0,0,27,137,32,0,0,0,0,0,16,137,25,0,0,0,3,9,17,86,6,0,0,0,0,0,15,137,14,0,0,0,0,0,28,137,1,0,0,0,0,0,36,92,0,0,3,14,8,8,18
180,29,3,0,108,11,0,3,1,0,0,10,129,24,0,0,0,0,0,31,129,25,0,0,0,0,0,23,129,2,0,0,0,0,0,26,121,24,1,6,9,0,0,3,129,65,0,0,0,0,0,7,129,32,0,0,0,0,0,14,129,5,0,0,0,0,0,26,103,18,2,14,15,0,0,5,129,7,0,0,0,0,0,38,129,10,0,0,0,0,0,30,129,26,0,0,0,0,0,3,43,11,3,29,27,0,0,4,110,2,0,0,0,0,0,46,129,2,0,0,0,0,0,75,117,5,0,0,0,0,0,60
181,176,3,0,114,60,78,146,12,1,0,14,146,56,17,11,2,0,0,20,2,0,4,30,22,1,0,0,0,0,9,30,16,0,0,0,16,21,23,107,24,7,18,19,78,58,21,23,6,1,1,5,4,4,13,29,23,10,3,1,0,0,7,28,21,8,2,0,16,0,0,2,2,3,146,146,35,3,1,1,5,3,30,106,7,7,5,9,33,16,15,21,3,7,7,28,33,7,2,5,45,0,0,0,0,1,146,146,63,0,0,0,0,0,135,146,70,4,1,1,0,0,15,61,18,5,19,35,7,0,0,6
181,108,3,0,2,21,23,4,0,0,0,0,87,84,4,0,0,0,0,16,87,33,15,19,56,21,2,17,0,119,61,17,49,13,0,0,1,21,57,23,23,36,5,0,66,13,3,1,3,42,52,80,132,33,37,15,6,0,6,108,17,89,63,6,2,0,0,0,2,7,5,6,80,132,5,0,132,58,0,0,6,50,29,15,132,112,0,0,0,1,2,20,44,27,1,0,1,5,0,1,11,6,0,0,30,82,0,0,132,87,0,0,0,2,0,0,132,74,1,0,0,1,0,0,50,58,0,0,0,2,0,0
193,124,3,0,29,3,0,24,33,0,0,0,147,71,6,10,4,0,0,0,53,23,9,26,29,24,22,16,28,0,0,0,17,101,37,13,47,2,0,54,103,0,0,0,147,34,1,10,29,2,0,6,46,11,1,23,147,48,14,3,30,0,0,0,23,36,38,17,32,27,6,104,147,0,0,0,147,50,2,2,14,29,29,36,24,0,0,6,147,99,32,14,31,0,0,10,41,5,2,9,4,25,51,147,77,6,3,0,20,39,25,39,39,25,13,4,0,0,0,1,19,53,24,4,7,0,0,9,14,3,2,6
204,154,3,0,49,1,0,0,15,110,17,19,137,14,0,0,14,79,15,43,73,26,0,4,63,3,0,11,2,3,0,37,150,4,0,0,28,1,0,0,18,150,40,14,150,22,0,0,5,42,8,36,118,6,0,10,44,5,8,18,2,5,3,85,150,2,1,0,44,1,0,0,4,42,49,15,150,13,0,0,0,3,1,20,86,2,0,1,10,3,17,25,3,9,11,54,93,2,2,1,56,0,0,1,9,3,7,16,150,0,0,0,0,0,0,56,54,0,0,0,1,0,5,46,2,8,5,8,19,3,2,5
205,166,3,0,1,0,0,0,3,44,9,0,27,2,0,0,0,36,38,19,29,10,2,8,7,2,2,4,0,0,0,28,63,12,0,0,6,0,0,0,48,141,20,7,141,7,0,0,2,50,38,60,77,13,12,11,11,2,0,3,0,0,4,13,133,41,0,0,38,0,0,0,117,141,3,10,141,15,0,0,4,16,3,20,112,18,9,5,31,8,0,1,0,0,3,6,141,94,0,0,69,10,0,0,66,92,1,8,141,78,0,0,0,2,0,6,61,24,0,1,44,30,1,0,0,15,11,12,141,44,0,0
210,138,3,0,14,10,3,1,0,0,4,60,48,14,0,4,2,0,17,124,5,2,1,89,45,12,37,38,0,0,1,124,53,4,2,0,19,30,28,52,0,0,0,2,124,86,12,7,0,0,1,16,16,22,40,93,9,8,17,6,0,0,10,107,51,5,3,0,9,2,27,124,0,0,0,3,124,21,17,53,0,0,0,51,98,23,60,101,0,0,0,16,0,0,30,124,8,0,0,0,1,2,31,124,0,0,0,1,63,15,74,124,2,0,0,13,118,10,13,30,0,0,0,58,9,0,17,117,1,0,0,6
211,147,3,2,143,31,0,0,0,0,0,10,96,15,0,0,19,73,5,6,64,16,0,0,18,75,12,21,45,15,0,3,73,2,0,8,143,15,2,4,0,11,10,24,59,1,0,0,14,143,44,31,143,28,0,0,6,65,18,48,49,20,0,5,99,9,0,5,29,3,1,9,22,58,71,19,77,11,0,0,14,143,50,11,143,48,0,0,1,11,5,20,45,3,0,12,64,6,9,9,0,0,0,0,71,52,32,3,117,7,0,0,0,11,26,22,143,17,0,0,0,0,2,11,22,1,0,2,19,2,8,11
215,183,3,0,54,1,0,81,116,0,0,4,152,4,0,3,2,0,0,41,49,6,9,15,2,0,0,9,4,3,3,4,3,0,0,3,34,3,1,127,152,0,0,2,152,16,1,14,12,0,0,23,100,12,6,12,4,0,0,4,0,0,2,14,5,0,0,0,10,4,3,152,152,0,0,0,152,24,5,42,24,0,0,14,113,4,0,3,9,0,0,11,0,0,0,5,15,0,0,0,1,2,5,110,85,2,2,0,118,81,21,57,24,0,0,1,62,19,0,1,5,1,0,1,0,0,0,3,12,1,0,0
218,142,3,0,18,25,15,71,5,0,0,2,73,80,14,18,1,0,3,21,3,5,8,76,53,12,24,12,0,0,0,93,73,2,0,0,29,7,10,132,35,0,0,3,132,51,26,60,3,0,0,11,20,11,24,132,28,0,0,0,0,0,11,132,57,0,0,0,4,3,24,132,23,0,1,12,132,27,33,115,16,0,0,21,70,6,8,132,23,0,0,18,0,0,35,132,10,0,0,0,9,0,1,23,16,0,4,118,26,6,21,83,21,0,0,14,56,3,4,38,3,0,0,38,1,0,14,96,3,0,0,4
231,185,3,0,23,3,0,28,140,3,0,0,155,23,0,1,3,0,0,3,96,6,0,1,0,0,0,13,1,0,0,4,10,0,0,2,29,3,0,79,155,0,0,0,155,25,0,5,8,0,0,3,89,13,2,4,2,0,0,16,4,0,0,3,9,0,0,9,20,1,0,113,155,0,0,0,155,10,0,14,21,0,0,24,104,11,9,16,3,0,0,9,4,4,5,7,4,0,0,2,6,2,1,77,155,0,0,0,155,26,2,26,30,0,0,3,95,12,2,5,5,0,0,2,0,0,0,8,6,0,0,0
249,163,3,0,69,0,0,0,164,46,0,12,195,0,0,0,2,1,0,68,96,8,1,6,72,9,0,15,56,34,1,3,28,1,0,0,84,5,0,0,151,55,0,10,195,15,0,0,1,0,0,28,152,11,1,13,42,2,0,6,49,16,1,5,17,1,0,2,63,18,0,2,83,19,0,0,195,15,0,0,0,0,0,12,105,1,0,1,24,7,1,9,32,2,0,5,6,2,1,12,2,0,0,0,2,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,230,4,0,22,0,0,0,0,0,0,7,39,0,0,0,0,0,0,5,66,0,0,0,0,0,0,18,94,0,0,0,0,0,0,14,146,14,0,0,0,0,0,66,146,1,0,0,0,0,0,20,146,1,0,0,0,0,0,28,146,0,0,0,0,0,0,19,146,74,0,0,0,0,0,10,146,17,0,0,0,0,0,8,146,29,0,0,0,0,0,2,146,5,0,0,0,0,0,11,49,18,4,0,0,0,0,1,146,9,0,0,0,0,0,7,146,15,0,0,0,0,0,7,126,4,0,0,0,0,0,11
21,14,4,0,72,24,0,0,0,0,0,0,86,48,0,0,0,0,0,0,146,68,0,0,0,0,0,0,9,8,0,0,0,0,0,0,146,36,0,0,0,0,0,4,146,66,0,0,0,0,0,4,146,48,0,0,0,0,0,73,19,5,0,0,0,0,0,15,146,7,0,0,0,0,0,27,146,43,0,0,0,0,0,4,146,22,0,0,0,0,1,71,11,2,0,0,0,0,0,16,146,24,0,0,0,0,0,5,146,46,0,0,0,0,0,0,126,75,0,0,0,0,0,0,10,16,0,0,0,0,0,0
47,140,4,0,2,0,8,27,2,0,10,21,1,3,41,58,0,0,3,6,25,149,50,29,0,0,0,0,94,149,4,0,0,0,0,0,7,3,19,23,0,0,5,21,35,7,12,32,4,1,34,30,149,149,15,3,0,0,4,25,59,127,4,3,1,0,0,1,3,0,5,10,1,0,35,69,46,13,8,47,8,1,23,34,149,64,2,4,0,0,0,24,94,25,7,6,0,0,0,2,0,4,83,36,3,0,19,26,53,98,71,0,0,0,19,44,149,149,7,0,0,0,0,3,40,29,6,4,0,0,0,0
73,106,4,0,4,2,0,1,48,10,0,0,112,28,0,1,16,2,0,30,143,16,0,0,0,0,0,50,112,20,0,0,0,0,0,2,2,0,0,0,27,32,8,2,129,26,0,0,7,4,0,44,143,26,0,0,0,0,0,77,143,27,0,0,0,0,0,9,7,2,0,0,4,14,12,5,127,63,0,0,0,1,0,16,143,82,0,0,0,0,0,57,143,40,0,0,2,1,0,5,23,5,0,1,8,0,0,2,74,21,0,0,0,0,7,32,143,26,0,0,0,0,4,117,143,30,0,1,8,0,0,14
76,235,4,0,48,7,1,0,0,0,0,1,144,7,0,0,0,0,0,14,144,8,0,0,0,0,0,13,144,18,0,0,0,0,0,2,49,10,0,0,0,0,0,1,144,9,0,0,0,0,0,9,144,19,0,0,0,0,0,15,144,39,0,0,0,0,0,0,39,6,0,0,0,0,0,1,144,7,0,0,0,0,0,4,144,10,0,0,0,0,0,7,144,17,0,0,0,0,0,3,20,4,0,0,0,0,0,0,144,4,0,0,0,0,0,5,144,0,0,0,0,0,0,12,144,0,0,0,0,0,0,15
95,100,4,0,19,8,0,0,1,3,2,3,131,39,0,0,0,0,0,33,131,22,0,0,0,0,0,38,131,7,0,0,18,3,0,1,42,7,0,0,0,0,0,5,96,14,0,0,0,0,13,84,131,16,0,0,0,0,1,129,131,12,0,5,28,0,0,6,39,3,0,0,2,0,0,6,98,97,0,0,0,0,5,16,131,131,0,0,0,0,0,18,131,27,0,8,22,0,0,1,25,4,0,3,2,0,0,5,131,17,0,0,0,0,0,48,131,21,0,0,0,0,0,36,131,12,0,8,6,0,0,0
137,138,4,1,42,1,0,26,129,47,5,6,15,15,14,20,62,4,0,2,42,98,36,6,0,0,0,1,86,129,35,4,0,0,0,5,15,0,0,1,100,129,23,11,43,15,12,4,19,14,6,12,129,129,21,0,0,0,0,28,51,124,46,3,13,13,4,28,9,1,0,0,22,71,49,26,77,10,0,0,1,3,3,21,129,7,0,0,0,0,0,55,117,4,5,13,14,8,3,55,22,0,0,1,20,12,5,31,92,1,0,0,0,0,0,33,120,1,0,0,0,0,2,88,113,1,2,3,0,0,3,99
150,113,4,1,0,0,0,0,84,144,8,1,44,0,0,19,37,89,37,34,10,0,1,39,144,16,0,2,1,0,0,0,28,21,7,4,13,1,0,1,144,109,2,2,144,17,0,2,58,41,8,25,32,2,0,18,144,25,2,2,5,3,4,11,53,2,0,1,15,3,1,17,144,4,0,0,128,13,2,5,49,42,23,30,8,0,0,1,101,139,16,7,6,7,10,5,17,7,1,2,1,1,1,13,144,43,3,0,10,4,1,5,27,62,51,5,3,0,0,0,25,57,22,5,18,3,0,0,0,2,2,5
150,113,4,0,4,4,3,9,10,1,0,0,39,71,26,5,2,0,0,0,66,52,22,7,16,4,3,24,136,4,0,0,0,0,1,65,18,8,3,6,6,3,6,3,127,111,13,11,8,0,0,6,58,31,16,59,131,3,2,20,136,1,0,2,12,0,0,90,29,0,0,1,7,6,10,19,136,19,1,5,17,0,0,77,62,31,8,66,136,0,0,17,136,103,4,10,14,0,0,16,15,7,5,8,4,0,0,3,136,9,0,0,2,0,1,60,57,46,22,36,27,0,3,62,79,118,10,5,1,0,0,4
166,153,4,1,1,0,0,0,20,48,29,4,141,15,0,1,13,5,0,21,141,10,0,0,0,0,0,86,34,4,5,3,6,1,1,20,18,4,1,2,7,8,9,17,93,12,6,16,5,0,1,61,141,21,0,0,0,0,0,123,95,6,0,0,0,0,1,22,32,62,16,7,3,0,0,1,43,141,81,26,1,0,0,4,141,141,11,1,0,0,0,18,63,47,0,0,0,0,0,6,82,84,10,1,0,0,0,2,61,141,106,1,1,1,0,9,32,112,38,2,6,14,7,12,38,11,0,1,1,1,4,21
186,229,4,0,116,0,0,0,0,0,1,45,128,0,0,0,0,0,0,14,128,8,0,0,0,0,0,7,128,6,0,0,0,0,0,7,128,13,1,0,0,0,0,18,128,9,0,0,0,0,0,3,128,4,0,0,0,0,0,6,128,5,0,0,0,0,0,6,128,60,6,0,0,0,0,0,128,8,0,0,0,0,0,7,128,6,0,0,0,0,0,3,128,8,0,0,0,0,0,1,102,20,0,0,0,0,0,1,126,18,0,0,0,0,0,0,128,16,0,0,0,0,0,0,125,19,0,0,0,0,0,0
195,234,4,0,123,4,0,0,0,0,0,40,132,1,0,0,0,0,0,19,132,1,0,0,0,0,0,10,132,1,0,0,0,0,0,11,105,56,17,2,0,0,0,2,132,25,0,0,0,0,0,11,132,1,0,0,0,0,0,16,132,1,0,0,0,0,0,7,103,24,2,0,0,0,0,3,132,28,0,0,0,0,0,2,132,7,0,0,0,0,0,4,132,11,0,0,0,0,0,2,67,20,6,0,0,0,0,3,132,21,0,0,0,0,0,1,132,22,0,0,0,0,0,0,128,27,0,0,0,0,0,2
222,17,4,0,106,0,0,0,0,0,0,46,144,0,0,0,0,0,0,88,144,1,0,0,0,0,0,52,25,1,0,0,0,0,0,1,144,7,0,0,0,0,0,13,144,6,0,0,0,0,0,40,144,2,0,0,0,0,0,44,56,0,0,0,0,0,0,5,141,20,0,0,0,0,0,2,144,31,0,0,0,0,0,3,144,29,0,0,0,0,0,10,57,0,0,0,0,0,0,9,110,1,0,0,0,0,0,8,144,4,0,0,0,0,0,28,144,7,0,0,0,0,0,43,30,0,0,0,0,0,0,18
14,65,5,1,0,0,0,0,48,12,0,0,57,23,0,1,27,4,0,0,168,95,0,0,43,6,0,0,24,10,0,0,168,54,0,0,0,0,0,0,57,13,0,0,127,12,0,0,20,3,0,7,168,41,0,0,94,22,1,19,14,2,0,0,168,79,0,1,0,0,0,0,26,11,0,0,100,6,0,0,10,3,0,2,168,9,0,0,98,28,0,15,7,0,0,0,168,82,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,15,1,0,0,10,2,0,0,0,0,0,0,30,10,0,0
25,213,5,0,36,0,0,0,0,0,0,4,70,0,0,0,0,0,0,11,114,0,0,0,0,0,0,8,69,1,0,0,0,0,0,9,136,8,0,0,0,0,0,8,136,7,0,0,0,0,0,10,136,1,0,0,0,0,0,16,132,5,0,0,0,0,1,12,136,22,0,0,0,0,0,0,136,25,0,0,0,0,0,1,136,3,0,0,0,0,0,16,102,2,0,0,29,91,14,21,121,8,0,0,0,0,0,3,136,2,0,0,0,0,0,7,136,1,0,0,0,0,0,10,50,1,0,10,136,107,1,6
38,151,5,0,4,2,15,1,0,6,59,57,141,16,3,0,0,0,15,141,108,13,7,5,0,0,0,31,0,0,9,10,1,0,0,0,7,17,92,9,0,0,2,3,141,141,23,1,0,0,0,26,141,61,11,7,0,0,0,7,0,0,22,22,2,0,0,0,8,7,23,6,0,2,15,14,141,26,7,3,0,1,5,141,141,13,11,1,0,0,0,80,1,1,26,11,1,0,0,0,2,6,18,5,0,1,53,16,141,68,12,2,0,0,25,57,141,54,3,1,0,0,0,34,5,2,4,9,8,8,8,0
120,209,5,0,143,3,0,0,0,0,0,1,143,3,0,0,0,0,0,5,58,4,1,20,12,1,8,11,10,5,22,143,108,0,2,2,143,12,0,0,0,0,0,2,143,4,0,0,0,0,0,8,77,48,3,0,0,1,2,5,28,44,19,82,6,3,1,2,143,4,0,0,0,0,0,10,143,2,0,0,0,0,0,19,132,25,0,0,0,0,0,24,52,24,8,25,47,9,0,11,120,5,0,0,0,0,0,5,140,2,0,0,0,0,0,18,127,25,0,0,0,0,0,14,57,28,1,26,30,1,1,18
